2025-11-08 21:16:49,953 INFO    MainThread:95009 [wandb_setup.py:_flush():81] Current SDK version is 0.22.3
2025-11-08 21:16:49,954 INFO    MainThread:95009 [wandb_setup.py:_flush():81] Configure stats pid to 95009
2025-11-08 21:16:49,954 INFO    MainThread:95009 [wandb_setup.py:_flush():81] Loading settings from /Users/amalahmadinurov/.config/wandb/settings
2025-11-08 21:16:49,954 INFO    MainThread:95009 [wandb_setup.py:_flush():81] Loading settings from /Users/amalahmadinurov/Desktop/Subjects_ZS_2025/ZNEUS/zneus-project-1/wandb/settings
2025-11-08 21:16:49,954 INFO    MainThread:95009 [wandb_setup.py:_flush():81] Loading settings from environment variables
2025-11-08 21:16:49,954 INFO    MainThread:95009 [wandb_init.py:setup_run_log_directory():706] Logging user logs to /Users/amalahmadinurov/Desktop/Subjects_ZS_2025/ZNEUS/zneus-project-1/wandb/run-20251108_211649-h76f4hpz/logs/debug.log
2025-11-08 21:16:49,954 INFO    MainThread:95009 [wandb_init.py:setup_run_log_directory():707] Logging internal logs to /Users/amalahmadinurov/Desktop/Subjects_ZS_2025/ZNEUS/zneus-project-1/wandb/run-20251108_211649-h76f4hpz/logs/debug-internal.log
2025-11-08 21:16:49,954 INFO    MainThread:95009 [wandb_init.py:monkeypatch_ipython():625] configuring jupyter hooks <wandb.sdk.wandb_init._WandbInit object at 0x11e046cf0>
2025-11-08 21:16:49,954 INFO    MainThread:95009 [wandb_init.py:init():833] calling init triggers
2025-11-08 21:16:49,954 INFO    MainThread:95009 [wandb_init.py:init():838] wandb.init called with sweep_config: {}
config: {'_wandb': {}}
2025-11-08 21:16:49,954 INFO    MainThread:95009 [wandb_init.py:init():881] starting backend
2025-11-08 21:16:50,182 INFO    MainThread:95009 [wandb_init.py:init():884] sending inform_init request
2025-11-08 21:16:50,200 INFO    MainThread:95009 [wandb_init.py:init():892] backend started and connected
2025-11-08 21:16:50,202 INFO    MainThread:95009 [wandb_run.py:_label_probe_notebook():1328] probe notebook
2025-11-08 21:16:50,203 INFO    MainThread:95009 [wandb_init.py:init():962] updated telemetry
2025-11-08 21:16:50,229 INFO    MainThread:95009 [wandb_init.py:init():986] communicating run to backend with 90.0 second timeout
2025-11-08 21:16:50,835 INFO    MainThread:95009 [wandb_init.py:init():1033] starting run threads in backend
2025-11-08 21:16:50,877 INFO    MainThread:95009 [wandb_run.py:_console_start():2506] atexit reg
2025-11-08 21:16:50,877 INFO    MainThread:95009 [wandb_run.py:_redirect():2354] redirect: wrap_raw
2025-11-08 21:16:50,877 INFO    MainThread:95009 [wandb_run.py:_redirect():2423] Wrapping output streams.
2025-11-08 21:16:50,877 INFO    MainThread:95009 [wandb_run.py:_redirect():2446] Redirects installed.
2025-11-08 21:16:50,878 INFO    MainThread:95009 [wandb_init.py:init():1073] run started, returning control to user process
2025-11-08 21:16:50,879 INFO    MainThread:95009 [wandb_config.py:__setitem__():154] [no run ID] config set pos_weight = 2 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x11e0b63c0>>
2025-11-08 21:16:50,879 INFO    MainThread:95009 [wandb_run.py:_config_callback():1390] config_cb pos_weight 2 None
2025-11-08 21:16:50,879 INFO    MainThread:95009 [wandb_config.py:__setitem__():154] [no run ID] config set batch_size = 32 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x11e0b63c0>>
2025-11-08 21:16:50,879 INFO    MainThread:95009 [wandb_run.py:_config_callback():1390] config_cb batch_size 32 None
2025-11-08 21:16:50,879 INFO    MainThread:95009 [wandb_config.py:__setitem__():154] [no run ID] config set learning_rate = 0.001 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x11e0b63c0>>
2025-11-08 21:16:50,879 INFO    MainThread:95009 [wandb_run.py:_config_callback():1390] config_cb learning_rate 0.001 None
2025-11-08 21:16:50,879 INFO    MainThread:95009 [wandb_config.py:__setitem__():154] [no run ID] config set max_epochs = 50 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x11e0b63c0>>
